Sample,Caption,LaTeX_Document
118,"A tree structure above a timeline, with a series of intervals labeled beneath. At the top of the figure is a node labeled $v_8$ connected downward to a node labeled $v_4$. Node $v_4$ branches into two children $v_2$ and $v_6$. Node $v_2$ has two children, $v_1$ and $v_3$. Node $v_6$ also has two children, $v_5$ and $v_7$. Next to node $v_4$ a bracket ""{a, c, d}"", next to $v_6$ is ""{e, f}"" and next to $v_1$ is ""{b}"". Below the tree is a horizontal timeline with points $s_1$ through $s_8$ marked and spaced evenly. Beneath the timeline are six labeled intervals, each is represented by a horizontal line with endpoints indicated on the left by black dots and on the right by white dots. The interval labeled ""a"" spans from $s_1$ to $s_8$, ""b"" from $s_1$ to $s_2$, ""c"" from $s_3$ to $s_7$, ""d"" from $s_4$ to $s_5$, ""f"" from $s_6$ to $s_8$ and ""e"" from $s_5$ to $s_7$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}[scale=1, every node/.style={draw, circle, minimum size=0.8cm}]
    % Tree structure
    \node (v8) at (0,3) {$v_8$};
    \node (v4) at (0,2) {$v_4$};
    \node (v2) at (-1,1) {$v_2$};
    \node (v6) at (1,1) {$v_6$};
    \node (v1) at (-1.5,0) {$v_1$};
    \node (v3) at (-0.5,0) {$v_3$};
    \node (v5) at (0.5,0) {$v_5$};
    \node (v7) at (1.5,0) {$v_7$};

    % Connections
    \draw[->] (v8) -- (v4);
    \draw[->] (v4) -- (v2);
    \draw[->] (v4) -- (v6);
    \draw[->] (v2) -- (v1);
    \draw[->] (v2) -- (v3);
    \draw[->] (v6) -- (v5);
    \draw[->] (v6) -- (v7);

    % Brackets
    \node at (0.5,2) {$\{a, c, d\}$};
    \node at (1.5,1) {$\{e, f\}$};
    \node at (-1.5,0) {$\{b\}$};

    % Timeline
    \draw[->] (-3,-1) -- (3,-1);
    \foreach \x in {-2,-1,0,1,2} {
        \node at (\x,-1.2) {$s_{\the\numexpr\x+3\relax}$};
    }
    
    % Intervals
    \draw[thick] (-2,-1.5) -- (2,-1.5) node[midway, above] {$a$};
    \draw[thick] (-2,-2) -- (-1,-2) node[midway, above] {$b$};
    \draw[thick] (0,-2.5) -- (1.5,-2.5) node[midway, above] {$c$};
    \draw[thick] (0,-3) -- (0.5,-3) node[midway, above] {$d$};
    \draw[thick] (1,-3.5) -- (2,-3.5) node[midway, above] {$f$};
    \draw[thick] (0.5,-4) -- (1.5,-4) node[midway, above] {$e$};

    % Dots for intervals
    \foreach \x in {-2,-1,0,1,2} {
        \fill[black] (\x,-1.5) circle (2pt);
        \fill[white] (\x,-1) circle (2pt);
    }
\end{tikzpicture}
    \end{document}"
119,"A horizontal axis labeled n extends in both directions, with a point labeled $x_n$ in the middle. From this point, two vertical distances are marked downward: the first from point $x_n$ to a point y labeled $\leq L$ and the second from y to a point z labeled $\leq 1$. Three curves originate from a point labeled 0. One curve connects to point $x_n$, the curve labeled $\beta^+$ goes through point y and the curve labeled $a^+_m$ goes through point z. Another curve labeled $\beta^-$ extends from 0 towards the other direction.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Axis
    \draw[->] (-5,0) -- (5,0) node[right] {$n$};
    
    % Points
    \node at (0,0) (origin) {};
    \node at (2,0) (xn) {$x_n$};
    \node at (2,-2) (y) {$\leq L$};
    \node at (2,-4) (z) {$\leq 1$};
    
    % Vertical lines
    \draw[dashed] (xn) -- (y);
    \draw[dashed] (y) -- (z);
    
    % Curves
    \draw[->] (origin) -- (xn) node[midway, above] {};
    \draw[->] (origin) -- (y) node[midway, left] {$\beta^+$};
    \draw[->] (origin) -- (z) node[midway, left] {$a^+_m$};
    \draw[->] (origin) -- (-3,0) node[midway, above] {$\beta^-$};
\end{tikzpicture}
    \end{document}"
120,"The figure shows a diagram with two horizontal axes labeled $t^n$ and $t^{n+1}$. Two curved arrows form a circle-like shape between these two lines, which is labeled ""projection"" in blue. Four diagonal blue straight lines connect the lower axis to the upper axis, with the area between them shaded blue. Blue and red annotations denote operations.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the axes
    \draw[->] (0,0) -- (5,0) node[right] {$t^n$};
    \draw[->] (0,3) -- (5,3) node[right] {$t^{n+1}$};

    % Draw the curved arrows
    \draw[->, blue, thick] (1, 0.5) arc[start angle=0, end angle=180, radius=0.5] -- (1, 3.5);
    \draw[->, blue, thick] (4, 0.5) arc[start angle=180, end angle=360, radius=0.5] -- (4, 3.5);
    \node[blue] at (2.5, 1.5) {projection};

    % Draw the diagonal lines
    \draw[blue, thick] (0.5, 0) -- (1.5, 3);
    \draw[blue, thick] (1, 0) -- (2, 3);
    \draw[blue, thick] (2.5, 0) -- (3.5, 3);
    \draw[blue, thick] (3, 0) -- (4, 3);

    % Shade the area between the lines
    \fill[blue, opacity=0.3] (0.5, 0) -- (1.5, 3) -- (2, 3) -- (1, 0) -- cycle;
    \fill[blue, opacity=0.3] (1, 0) -- (2, 3) -- (3.5, 3) -- (2.5, 0) -- cycle;
    \fill[blue, opacity=0.3] (2.5, 0) -- (3.5, 3) -- (4, 3) -- (3, 0) -- cycle;

    % Annotations
    \node[red] at (0.5, 0.2) {A};
    \node[red] at (1.5, 3.2) {B};
    \node[red] at (1, 0.2) {C};
    \node[red] at (2, 3.2) {D};
    \node[red] at (2.5, 0.2) {E};
    \node[red] at (3.5, 3.2) {F};
    \node[red] at (3, 0.2) {G};
    \node[red] at (4, 3.2) {H};
\end{tikzpicture}
    \end{document}"
121,"A grid like composed of connected nodes. At the top row the nodes $x_{1,t-1}$, $x_{1,t}$ and $x_{1,t+1}$ are connected by horizontal arrows. From each of these top nodes a vertical arrow descends, indicated with dots for continuation, to the corresponding nodes $x_{L,t-1}$, $x_{L,t}$ and $x_{L,t+1}$. Each of these then connects downward to $y_{t-1}$, $y_t$ and $y_{t+1}$, which are colored gray.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node (x1t1) at (0,2) {$x_{1,t-1}$};
    \node (x1t) at (2,2) {$x_{1,t}$};
    \node (x1t1p) at (4,2) {$x_{1,t+1}$};

    \draw[->] (x1t1) -- (x1t);
    \draw[->] (x1t) -- (x1t1p);

    \node (xl1t1) at (0,1) {$x_{L,t-1}$};
    \node (xl1t) at (2,1) {$x_{L,t}$};
    \node (xl1t1p) at (4,1) {$x_{L,t+1}$};

    \draw[->] (x1t1) -- (xl1t1);
    \draw[->] (x1t) -- (xl1t);
    \draw[->] (x1t1p) -- (xl1t1p);

    \node (yt1) at (0,0) {\textcolor{gray}{$y_{t-1}$}};
    \node (yt) at (2,0) {\textcolor{gray}{$y_t$}};
    \node (yt1p) at (4,0) {\textcolor{gray}{$y_{t+1}$}};

    \draw[dashed,->] (xl1t1) -- (yt1);
    \draw[dashed,->] (xl1t) -- (yt);
    \draw[dashed,->] (xl1t1p) -- (yt1p);
\end{tikzpicture}
    \end{document}"
122,"The figure consists of five plots arranged in a 2x3 grid with the central plot spanning two columns. In the top-left plot, the x-axis is labeled t and ranges from 0.00 to 1.00 in 0.25 steps. The y-axis is labeled ""Probability"" and ranges from 0.25 to 1.00. The plot shows a red curve and a green curve that form an X shape and cross at the point (0.50, 0.50). The bottom-left plot also has t on the x-axis and is labeled y on the vertical axes, which ranges from 0 to 3. The red curve is in U-shape with the vertex at (0.50,0), alongside a green horizontal line at y=1. Both lines have black dots placed on them. The center plot is a duplicate of the bottom-left plot spanning over two columns. In the top-right plot, the x-axis is labeled t and the y-axis is labeled ""Cover Rate"" and ranges from 0.900 to 1.000. A blue curve fluctuates slightly around y = 0.950, showing modest variations. In the bottom-right plot the x-axis is labeled t and the y-axis is labeled ""Average Length"" and ranges from 0.6 to 1.2. A blue curve runs across the plot, containing segments that are dotted. These dotted segments from a U-shape. A legend below the grid indicates that red corresponds to ""Group 1"" and green to ""Group 2"" and that solid lines represent ""Estimated"" values, while dotted lines represent ""True"" values.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        title={Plot 1},
        xlabel={t},
        ylabel={Probability},
        xmin=0, xmax=1,
        xtick={0,0.25,0.5,0.75,1},
        ytick={0.25,0.5,0.75,1},
        yticklabel={\pgfmathprintnumber{\tick}},
        ymin=0.25, ymax=1,
        legend pos=outer north east,
        grid=major
    ]
        \addplot[red, thick] {x};
        \addplot[green, thick] {1-x};
        \addlegendentry{Group 1}
        \addlegendentry{Group 2}
    \end{axis}
    
    \begin{axis}[
        title={Plot 2},
        xlabel={t},
        ylabel={y},
        xmin=0, xmax=1,
        xtick={0,0.25,0.5,0.75,1},
        ytick={0,1,2,3},
        ymin=0, ymax=3,
        grid=major
    ]
        \addplot[red, thick] {4*(x-0.5)^2};
        \addplot[green, thick] {1};
        \addplot[black, only marks] coordinates {(0.5,0) (0,1) (1,1)};
    \end{axis}
    
    \begin{axis}[
        title={Plot 3},
        xlabel={t},
        ylabel={y},
        xmin=0, xmax=1,
        xtick={0,0.25,0.5,0.75,1},
        ytick={0,1,2,3},
        ymin=0, ymax=3,
        grid=major
    ]
        \addplot[red, thick] {4*(x-0.5)^2};
        \addplot[green, thick] {1};
        \addplot[black, only marks] coordinates {(0.5,0) (0,1) (1,1)};
    \end{axis}
    
    \begin{axis}[
        title={Plot 4},
        xlabel={t},
        ylabel={Cover Rate},
        xmin=0, xmax=1,
        xtick={0,0.25,0.5,0.75,1},
        ytick={0.9,0.92,0.94,0.96,0.98,1},
        ymin=0.9, ymax=1,
        grid=major
    ]
        \addplot[blue, thick] {0.95 + 0.02*(rand-0.5)};
    \end{axis}
    
    \begin{axis}[
        title={Plot 5},
        xlabel={t},
        ylabel={Average Length},
        xmin=0, xmax=1,
        xtick={0,0.25,0.5,0.75,1},
        ytick={0.6,0.8,1,1.2},
        ymin=0.6, ymax=1.2,
        grid=major
    ]
        \addplot[blue, thick, dotted] {0.8 + 0.4*(x-0.5)^2};
    \end{axis}
    
    \node[anchor=north] at (current bounding box.south) {
        \begin{tabular}{l}
            \textbf{Legend} \\
            Red: Group 1 \\
            Green: Group 2 \\
            Solid lines: Estimated \\
            Dotted lines: True
        \end{tabular}
    };
\end{tikzpicture}
    \end{document}"
123,"A graph composed of two mirrored triangles that face each other. Each triangle consists of three nodes, two vertically aligned and joined by an edge, both connected to third node. The third node from each triangle is connected by the edge $e$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the left triangle
    \node[circle, draw] (A) at (0, 1) {1};
    \node[circle, draw] (B) at (0, 0) {2};
    \node[circle, draw] (C) at (-1, 0.5) {3};
    
    \draw (A) -- (B);
    \draw (A) -- (C);
    \draw (B) -- (C);
    
    % Draw the right triangle
    \node[circle, draw] (D) at (3, 1) {4};
    \node[circle, draw] (E) at (3, 0) {5};
    \node[circle, draw] (F) at (4, 0.5) {6};
    
    \draw (D) -- (E);
    \draw (D) -- (F);
    \draw (E) -- (F);
    
    % Draw the edge connecting the triangles
    \draw (C) -- (F);
\end{tikzpicture}
    \end{document}"
124,"A sequence of labeled pentagons arranged horizontally, each representing a 5 node cycle. Two pentagons on the left are connected at a single shared node, while the rest (indicated by dots) continue similarly to the right. Each pentagon is indexed, for example the first pentagon has the nodes labeled $x_1^1$, $x_2^1$, $x_3^1$, $x_4^1$ and $x_5^1$ in cyclic order. The second pentagon has nodes $x_1^2$, $x_2^2$, $x_3^2$, $x_4^2$ and $x_5^2$ and shares the node $x_5^1$ = $x_1^2$ with the first pentagon. This pattern continues until the n pentagon, which is labeled $x_1^n$ through $x_5^n$.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \foreach \i in {1, 2, 3, 4, 5} {
        \node[circle, draw] (x1-\i) at (\i*2, 1) {$x_1^{\i}$};
        \node[circle, draw] (x2-\i) at (\i*2, 2) {$x_2^{\i}$};
        \node[circle, draw] (x3-\i) at (\i*2+1, 3) {$x_3^{\i}$};
        \node[circle, draw] (x4-\i) at (\i*2, 4) {$x_4^{\i}$};
        \node[circle, draw] (x5-\i) at (\i*2-1, 3) {$x_5^{\i}$};
        
        \ifnum\i>1
            \draw (x5-\numexpr\i-1) -- (x1-\i);
        \fi
        
        \draw (x1-\i) -- (x2-\i) -- (x3-\i) -- (x4-\i) -- (x5-\i) -- cycle;
    }
\end{tikzpicture}
    \end{document}"
125,"A graph with a central red node from which lines extend. To the upper left, a line with four blue nodes leads to a red node. To the lower left, a line of one blue node also ends with a red node. On the right, a cycle of two blue nodes forms a loop connected to the same central red node where it started.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \node[circle, draw=red, fill=red!30] (central) at (0,0) {};
    \foreach \i in {1,2,3,4} {
        \node[circle, draw=blue, fill=blue!30] (a\i) at {-1*\i,1} {};
        \draw[->] (central) -- (a\i);
    }
    \node[circle, draw=red, fill=red!30] (red1) at {-5,1} {};
    \draw[->] (a4) -- (red1);
    
    \node[circle, draw=blue, fill=blue!30] (b1) at {-1,-1} {};
    \draw[->] (central) -- (b1);
    \node[circle, draw=red, fill=red!30] (red2) at {-3,-1} {};
    \draw[->] (b1) -- (red2);
    
    \node[circle, draw=blue, fill=blue!30] (c1) at {2,0} {};
    \node[circle, draw=blue, fill=blue!30] (c2) at {3,0} {};
    \draw[->] (central) -- (c1);
    \draw[->] (c1) -- (c2);
    \draw[->] (c2) -- (c1);
\end{tikzpicture}
    \end{document}"
126,"A diagram divided into two adjacent regions that share a vertical diagonal boundary. The central region is labeled with the Roman numeral III. The top and bottom horizontal boundaries are zigzag lines labeled r = 0, with the upper corner marked $i^+$ and the lower corners marked $i^-$. The left and right edges of the diagram are straight lines extending from $i^-$ to $i^+$, passing through points labeled $i^0$. On the left side of the central region, the left diagonal boundary is labeled $\overline{u} = \infty$ and the adjacent outer edge is labeled $\mathcal{J}^+$. Two diagonals intersect at the center that divide the diagram symmetrically.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the zigzag lines
    \draw[decorate, decoration={zigzag, amplitude=1mm, segment length=2mm}] (0,2) -- (4,2) node[midway, above] {$r = 0$} ;
    \draw[decorate, decoration={zigzag, amplitude=1mm, segment length=2mm}] (0,0) -- (4,0) node[midway, below] {$r = 0$} ;
    
    % Draw the vertical diagonal boundary
    \draw[thick] (2,0) -- (2,2);
    
    % Draw the left and right vertical edges
    \draw[thick] (0,0) -- (0,2) node[midway, left] {$i^-$};
    \draw[thick] (4,0) -- (4,2) node[midway, right] {$i^+$};
    
    % Draw the horizontal boundaries
    \draw[thick] (0,2) -- (4,2) node[midway, above] {$i^0$};
    \draw[thick] (0,0) -- (4,0) node[midway, below] {$i^0$};
    
    % Draw the left diagonal boundary and labels
    \draw[thick] (0,2) -- (2,0) node[midway, left] {$\overline{u} = \infty$};
    \draw[thick] (0,2) -- (0,0) node[midway, left] {$\mathcal{J}^+$};
    
    % Draw the right diagonal boundary
    \draw[thick] (2,0) -- (4,2);
    
    % Label the central region
    \node at (2,1) {\textbf{III}};
    
    % Draw the intersection diagonals
    \draw[thick] (0,1) -- (4,1);
    \draw[thick] (1,0) -- (3,2);
\end{tikzpicture}
    \end{document}"
127,"The figure is a polygonal mesh composed of 19 irregularly shaped cells. Each cell is outlined in thin black lines and labeled with a circled number from 1 to 19. At the center of the mesh, there is a black dot located at the shared vertex of several polygons—specifically, at the junction of cells labeled 18, 13, 14, 15 and 16. The polygons surrounding this central vertex are smaller and more tightly clustered than the outer cells. Several cells are annotated with Greek letters. Specifically, the letter $\gamma$ is written inside multiple cells, including cells 2, 12, 10, 4 and 6. The letter $\beta$ appears in cell 3. These annotations are placed so as not to overlap the circled cell numbers and are spaced clearly for readability. The cells vary in shape and size but have straight edges and share boundaries with adjacent cells.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Draw the central dot
    \fill[black] (0,0) circle (2pt);
    
    % Draw cells
    \draw[thick] (0,0) -- (1,2) -- (2,1) -- (1,0) -- cycle; % Cell 1
    \node at (1,0.5) {\textcircled{1}};
    
    \draw[thick] (1,2) -- (3,2) -- (4,1) -- (2,1); % Cell 2
    \node at (2.5,1.5) {\textcircled{2}};
    \node at (2.5,1.2) {$\gamma$};
    
    \draw[thick] (2,1) -- (3,0) -- (1,0) -- cycle; % Cell 3
    \node at (2,0) {\textcircled{3}};
    \node at (2, -0.3) {$\beta$};
    
    \draw[thick] (3,2) -- (4,3) -- (5,2) -- (4,1) -- cycle; % Cell 4
    \node at (4,2) {\textcircled{4}};
    \node at (4,1.7) {$\gamma$};
    
    \draw[thick] (4,1) -- (5,0) -- (3,0) -- cycle; % Cell 5
    \node at (4,0) {\textcircled{5}};
    
    \draw[thick] (5,2) -- (6,3) -- (7,2) -- (6,1) -- cycle; % Cell 6
    \node at (6,2) {\textcircled{6}};
    \node at (6,1.7) {$\gamma$};
    
    \draw[thick] (0,0) -- (-1,1) -- (0,1) -- cycle; % Cell 7
    \node at (-0.5,0.5) {\textcircled{7}};
    
    \draw[thick] (0,0) -- (1,-1) -- (1,0) -- cycle; % Cell 8
    \node at (0.5,-0.5) {\textcircled{8}};
    
    \draw[thick] (1,-1) -- (2,-2) -- (1,0) -- cycle; % Cell 9
    \node at (1,-1) {\textcircled{9}};
    
    \draw[thick] (2,-2) -- (3,-1) -- (1,-1) -- cycle; % Cell 10
    \node at (2,-1.5) {\textcircled{10}};
    \node at (2,-1.8) {$\gamma$};
    
    \draw[thick] (3,-1) -- (4,-2) -- (2,-2) -- cycle; % Cell 11
    \node at (3,-1.5) {\textcircled{11}};
    
    \draw[thick] (1,2) -- (1,1) -- (2,1) -- (2,2) -- cycle; % Cell 12
    \node at (1.5,1.5) {\textcircled{12}};
    \node at (1.5,1.2) {$\gamma$};
    
    \draw[thick] (2,2) -- (3,1) -- (2,1) -- cycle; % Cell 13
    \node at (2.5,1.5) {\textcircled{13}};
    
    \draw[thick] (3,1) -- (4,2) -- (3,2) -- cycle; % Cell 14
    \node at (3.5,1.5) {\textcircled{14}};
    
    \draw[thick] (4,2) -- (5,1) -- (4,1) -- cycle; % Cell 15
    \node at (4.5,1.5) {\textcircled{15}};
    
    \draw[thick] (4,1) -- (5,0) -- (4,0) -- cycle; % Cell 16
    \node at (4.5,0.5) {\textcircled{16}};
    
    \draw[thick] (5,0) -- (
\end{tikzpicture}
    \end{document}"
128,"A geometric figure composed of eight straight segments which form two steps. Each pair of opposite edges is labeled with the same letter: the two vertical left edges are labeled A, the two vertical right edges are labeled B, the top and bottom horizontal edges are labeled C and the two horizontal edges are labeled D. The color of A is blue, B is red, C is yellow and D is green. The figure is filled with a gray tone.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Define colors
    \definecolor{myblue}{RGB}{0, 0, 255}
    \definecolor{myred}{RGB}{255, 0, 0}
    \definecolor{myyellow}{RGB}{255, 255, 0}
    \definecolor{mygreen}{RGB}{0, 255, 0}
    \definecolor{mygray}{RGB}{200, 200, 200}

    % Draw the steps
    \fill[mygray] (0,0) rectangle (2,1);
    \fill[mygray] (2,1) rectangle (4,2);
    
    % Draw edges
    \draw[myblue, thick] (0,0) -- (0,1) node[midway,left] {A};
    \draw[myblue, thick] (2,0) -- (2,1) node[midway,left] {A};
    \draw[myred, thick] (4,1) -- (4,0) node[midway,right] {B};
    \draw[myred, thick] (2,2) -- (2,1) node[midway,right] {B};
    \draw[myyellow, thick] (0,2) -- (4,2) node[midway,above] {C};
    \draw[myyellow, thick] (0,0) -- (4,0) node[midway,below] {C};
    \draw[mygreen, thick] (0,1) -- (2,1) node[midway,above] {D};
    \draw[mygreen, thick] (2,0) -- (4,0) node[midway,below] {D};
\end{tikzpicture}
    \end{document}"
129,"Two side-by-side plots comparing the perfomance of ""GQN"", ""GQN-GAT"", ""DQN"", ""GAQ"" and H (x-axis) based on ""Average SINR (db)"", which ranges from 12 to 16 (y-axis). The left plot is titled ""hexagonal training, hexagonal evaluation"" and visualized with blue points indicating that GQN-GAT achieves the highest SINR at around 16 db, followed by GAQ at approximately 15db, GQN at 15 db, DQN at 14.5 db and H at 12.5 db. In the right plot, titled ""random training, hexagonal evaluation"", GQN-GAT reaches about 14.5 db, GQN 14 db, GAQ 13.5 db, DQN 13 db and H remains at 12.5 db.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    \begin{axis}[
        title={hexagonal training, hexagonal evaluation},
        xlabel={H},
        ylabel={Average SINR (dB)},
        xmin=0, xmax=5,
        ymin=12, ymax=16,
        xtick={0,1,2,3,4,5},
        ytick={12,13,14,15,16},
        legend style={at={(1,1.05)}, anchor=south east},
        grid=both,
        grid style={line width=.1pt, draw=gray!10},
        major grid style={line width=.2pt,draw=gray!50},
        minor grid style={line width=.1pt,draw=gray!20},
    ]
    \addplot[only marks, mark=o, color=blue] coordinates {(1,15) (2,15) (3,14.5) (4,12.5) (5,16)};
    \addlegendentry{GQN-GAT}
    \addplot[only marks, mark=square*, color=red] coordinates {(1,14) (2,14) (3,13.5) (4,12.5) (5,15)};
    \addlegendentry{GAQ}
    \addplot[only marks, mark=triangle*, color=green] coordinates {(1,14.5) (2,14) (3,13) (4,12.5) (5,15)};
    \addlegendentry{DQN}
    \addplot[only marks, mark=star, color=orange] coordinates {(1,12.5) (2,12.5) (3,12.5) (4,12.5) (5,12.5)};
    \addlegendentry{H}
    \addplot[only marks, mark=diamond, color=purple] coordinates {(1,15) (2,15) (3,14) (4,12.5) (5,16)};
    \addlegendentry{GQN}
    \end{axis}
    
    \begin{axis}[
        title={random training, hexagonal evaluation},
        xlabel={H},
        ylabel={Average SINR (dB)},
        xmin=0, xmax=5,
        ymin=12, ymax=16,
        xtick={0,1,2,3,4,5},
        ytick={12,13,14,15,16},
        legend style={at={(1,1.05)}, anchor=south east},
        grid=both,
        grid style={line width=.1pt, draw=gray!10},
        major grid style={line width=.2pt,draw=gray!50},
        minor grid style={line width=.1pt,draw=gray!20},
        at={(6,0)},
        anchor=west,
    ]
    \addplot[only marks, mark=o, color=blue] coordinates {(1,14) (2,14) (3,13.5) (4,12.5) (5,14.5)};
    \addlegendentry{GQN-GAT}
    \addplot[only marks, mark=square*, color=red] coordinates {(1,14) (2,14) (3,13.5) (4,12.5) (5,14)};
    \addlegendentry{GAQ}
    \addplot[only marks, mark=triangle*, color=green] coordinates {(1,14) (2,14) (3,13) (4,12.5) (5,14)};
    \addlegendentry{DQN}
    \addplot[only marks, mark=star, color=orange] coordinates {(1,12.5) (2,12.5) (3,12.5) (4,12.5) (5,12.5)};
    \addlegendentry{H}
    \addplot[only marks, mark=diamond, color=purple] coordinates {(1,14) (2,14) (3,13) (4,12.5) (5,14)};
    \addlegendentry{GQN}
    \end{axis}
\end{tikzpicture}
    \end{document}"
130,"Three side-by-side isosceles, each with the apex pointing upward and the base aligned horizontally. A vertical dashed line in each triangle marks the axis of symmetry marks the axis of symmetry. In the left diagram, an arrow at the top vertex points left, the bottom-left vertex points downward and the bottom-right vertex points upward. In the center triangle, all three arrows point upwards and in the right triangle all three arrows point to the right.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
    % Left triangle
    \draw[thick] (0,0) -- (-1,2) -- (1,2) -- cycle;
    \draw[dashed] (0,0) -- (0,2);
    \draw[->] (0,2) -- (-0.5,2);
    \filldraw (-1,0) circle (2pt);
    \filldraw (1,0) circle (2pt);
    \filldraw (0,2) circle (2pt);
    
    % Center triangle
    \begin{scope}[xshift=3cm]
        \draw[thick] (0,0) -- (-1,2) -- (1,2) -- cycle;
        \draw[dashed] (0,0) -- (0,2);
        \draw[->] (0,2) -- (0,2.5);
        \filldraw (-1,0) circle (2pt);
        \filldraw (1,0) circle (2pt);
        \filldraw (0,2) circle (2pt);
    \end{scope}
    
    % Right triangle
    \begin{scope}[xshift=6cm]
        \draw[thick] (0,0) -- (-1,2) -- (1,2) -- cycle;
        \draw[dashed] (0,0) -- (0,2);
        \draw[->] (0,2) -- (0.5,2);
        \filldraw (-1,0) circle (2pt);
        \filldraw (1,0) circle (2pt);
        \filldraw (0,2) circle (2pt);
    \end{scope}
\end{tikzpicture}
    \end{document}"
131,"A block of texts formatted in paragraph style. The text is written in black, aligned and appears to be a placeholder text in Latin.","\documentclass[tikz,border=10pt]{standalone}
    \usepackage{tikz}
    \usetikzlibrary{arrows.meta, positioning, shapes.geometric}
    
    \begin{document}
    \begin{tikzpicture}
\node[align=justify, text width=10cm, font=\sffamily\small] at (0,0) {
    Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.
};
\end{tikzpicture}
    \end{document}"
